"Ano Lançamento","Mês Base Lançamento","Esfera Orçamentária",,"UO - Órgão Máximo",,"Unidade Orçamentária",,"Grupo Despesa",,"Modalidade Aplicação",,"Resultado EOF",,"Função Governo",,"Subfunção Governo",,"Programa Governo",,"Ação Governo",,"Região PT","UF PT",,"Município PT","Movim. Líquido - R$ (Item Informação)"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","215C","MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DAS UNIDA","SUL","PR","PARANA","LONDRINA","1.099,93"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","215C","MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DAS UNIDA","SUL","RS","RIO GRANDE DO SUL","SEM INFORMACAO","40.640,45"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","3","PRIMARIO SEM IMPACTO FISCAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","215C","MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DAS UNIDA","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","114.945,50"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2203","PESQUISA E INOVACAO AGROPECUARIA","215C","MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DAS UNIDA","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","310,56"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","20Y6","PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PAR","CENTRO-OESTE","DF","DISTRITO FEDERAL","SEM INFORMACAO","111.872,89"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","20Y6","PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PAR","CENTRO-OESTE","MS","MATO GROSSO DO SUL","SEM INFORMACAO","12.886,97"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","20Y6","PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PAR","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","204.922,59"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","20Y6","PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PAR","NORDESTE","BA","BAHIA","SEM INFORMACAO","64,23"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","20Y6","PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PAR","NORDESTE","MA","MARANHAO","SEM INFORMACAO","2.211,01"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","20Y6","PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PAR","NORDESTE","SE","SERGIPE","SEM INFORMACAO","199.945,56"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","20Y6","PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PAR","SUDESTE","MG","MINAS GERAIS","SEM INFORMACAO","17.213,02"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","20Y6","PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PAR","SUDESTE","SP","SAO PAULO","SEM INFORMACAO","13.413,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","215C","MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DAS UNIDA","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","326.307,50"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","215C","MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DAS UNIDA","NORDESTE","SE","SERGIPE","SEM INFORMACAO","20.713,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","20","AGRICULTURA","573","DIFUSAO DO CONHECIMENTO CIENTIFICO E TECNOLOGICO","2203","PESQUISA E INOVACAO AGROPECUARIA","8924","TRANSFERENCIA DE TECNOLOGIAS PARA A INOVACAO PARA A AGROPECU","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","21.494,43"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","20Y6","PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PAR","NORTE","RR","RORAIMA","BOA VISTA","52.000,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22202","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","20","AGRICULTURA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2303","PESQUISA E INOVACAO AGROPECUARIA","215C","MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DAS UNIDA","SUL","PR","PARANA","LONDRINA","96.085,07"
"2025","JANEIRO","1","ORCAMENTO FISCAL","22000","MINISTERIO DA AGRICULTURA E PECUARIA","22906","FUNDO DE DEFESA DA ECONOMIA CAFEEIRA","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","20","AGRICULTURA","608","PROMOCAO DA PRODUCAO AGROPECUARIA","1144","AGROPECUARIA SUSTENTAVEL","20Y8","DESENVOLVIMENTO DA CAFEICULTURA","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","178.662,89"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","50","TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2324","INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO","20UT","PROMOCAO DA PESQUISA, DESENVOLVIMENTO INOVACAO (PD&I) EM TEC","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","605.000,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","50","TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","19","CIENCIA E TECNOLOGIA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2304","CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL","20UP","APOIO A PROJETOS DE TECNOLOGIA SOCIAL E ASSISTIVA","SUL","SC","SANTA CATARINA","SEM INFORMACAO","190.000,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","50","TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","19","CIENCIA E TECNOLOGIA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2324","INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO","20V6","FOMENTO AO DESENVOLVIMENTO TECNOLOGICO E A INOVACAO NAS EMPR","SUL","SC","SANTA CATARINA","SEM INFORMACAO","300.000,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","50","TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","19","CIENCIA E TECNOLOGIA","573","DIFUSAO DO CONHECIMENTO CIENTIFICO E TECNOLOGICO","2304","CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL","6702","APOIO A PROJETOS E EVENTOS DE EDUCACAO, DIVULGACAO E POPULAR","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","153.949,97"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","50","TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","19","CIENCIA E TECNOLOGIA","573","DIFUSAO DO CONHECIMENTO CIENTIFICO E TECNOLOGICO","2304","CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL","6702","APOIO A PROJETOS E EVENTOS DE EDUCACAO, DIVULGACAO E POPULAR","NORTE","AM","AMAZONAS","SEM INFORMACAO","750.000,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","50","TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","19","CIENCIA E TECNOLOGIA","573","DIFUSAO DO CONHECIMENTO CIENTIFICO E TECNOLOGICO","2304","CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL","6702","APOIO A PROJETOS E EVENTOS DE EDUCACAO, DIVULGACAO E POPULAR","SUL","SC","SANTA CATARINA","SEM INFORMACAO","1.000.000,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","122","ADMINISTRACAO GERAL","0032","PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO","2000","ADMINISTRACAO DA UNIDADE","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","1.247.565,51"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","542","CONTROLE AMBIENTAL","6114","PROTECAO E RECUPERACAO DA BIODIVERSIDADE E COMBATE AO DESMAT","20V9","MONITORAMENTO DA COBERTURA DA TERRA E DO RISCO DE QUEIMADAS","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","126.355,24"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","1158","ENFRENTAMENTO DA EMERGENCIA CLIMATICA","216W","PESQUISA E DESENVOLVIMENTO PARA ESTUDOS DE TEMPO, CLIMA, OBS","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","227.980,01"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2204","BRASIL NA FRONTEIRA DO CONHECIMENTO","20V7","PESQUISA, DESENVOLVIMENTO CIENTIFICO, DIFUSAO DO CONHECIMENT","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","383.778,59"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","20UI","CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQ","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","22.351,28"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","20UK","CIENCIA, TECNOLOGIA E INOVACAO NO OBSERVATORIO NACIONAL - ON","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","62.160,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","20UM","CIENCIA, TECNOLOGIA E INOVACAO NO CENTRO BRASILEIRO DE PESQU","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","17.485,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","20UR","CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQ","NORTE","-8","SEM INFORMACAO","SEM INFORMACAO","105.721,06"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","218D","CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DA MATA","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","195.022,19"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","21F8","CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE PESQ","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","37.900,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","4125","PESQUISA CIENTIFICA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO","NORTE","-8","SEM INFORMACAO","SEM INFORMACAO","204.583,20"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","4126","PESQUISA E DESENVOLVIMENTO EM ASTROFISICA E ASTRONOMIA NO LA","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","4.655,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","571","DESENVOLVIMENTO CIENTIFICO","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","4128","PESQUISA E DESENVOLVIMENTO NO CENTRO DE TECNOLOGIA MINERAL -","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","2.339,12"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2304","CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL","20UP","APOIO A PROJETOS DE TECNOLOGIA SOCIAL E ASSISTIVA","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","76.380,00"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","20UN","CIENCIA, TECNOLOGIA E INOVACAO NO INSTITUTO NACIONAL DE TECN","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","392.691,93"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","2","PRIMARIO DISCRICIONARIO","19","CIENCIA E TECNOLOGIA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2308","CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INO","2C67","PESQUISA E DESENVOLVIMENTO NO CENTRO DE TECNOLOGIAS ESTRATEG","NORDESTE","-8","SEM INFORMACAO","SEM INFORMACAO","16.960,16"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","19","CIENCIA E TECNOLOGIA","572","DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA","2208","TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVE","20V6","FOMENTO AO DESENVOLVIMENTO TECNOLOGICO E A INOVACAO NAS EMPR","SUDESTE","SP","SAO PAULO","SEM INFORMACAO","650,01"
"2025","JANEIRO","1","ORCAMENTO FISCAL","24000","MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO","24101","MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","19","CIENCIA E TECNOLOGIA","573","DIFUSAO DO CONHECIMENTO CIENTIFICO E TECNOLOGICO","2304","CIENCIA, TECNOLOGIA E INOVACAO PARA O DESENVOLVIMENTO SOCIAL","6702","APOIO A PROJETOS E EVENTOS DE EDUCACAO, DIVULGACAO E POPULAR","SUDESTE","RJ","RIO DE JANEIRO","SEM INFORMACAO","425.000,00"
